id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
233,862156,6,4.5,4248,47633,1.0,0,0,3,5,3785,463,2015,0,98057,47.1918,-121.3506,3194,15170
234,1534153,3,2.0,7892,48683,2.0,0,0,4,10,6919,973,1931,0,98050,47.5316,-121.5461,1925,11824
235,1260587,4,3.0,5853,18373,2.5,0,0,3,12,5527,326,1907,0,98073,47.5685,-121.4621,2778,17527
236,973334,2,4.0,5279,37393,2.0,0,0,4,9,5131,148,1935,2014,98081,47.3837,-121.9404,728,20698
237,478235,2,2.5,1163,9081,1.0,0,3,4,4,300,863,1989,0,98053,47.3378,-121.9316,3567,37877
238,587468,3,3.5,2498,18783,1.0,0,0,3,4,2464,34,1936,0,98089,47.6948,-121.5338,2241,11154
239,808973,3,2.0,3945,21740,3.0,0,0,3,6,2706,1239,1914,1993,98110,47.5032,-122.035,5954,37686
240,802331,3,1.5,4243,20321,2.0,0,1,2,4,4243,0,1933,2018,98194,47.5669,-121.923,2627,10173
241,1110556,5,4.0,6227,30162,2.0,0,0,3,7,5760,467,1920,1988,98171,47.1893,-121.8657,5100,2833
242,679534,5,1.5,1995,12090,1.5,0,0,3,12,1392,603,1986,0,98039,47.5993,-121.7714,4437,28989
243,999161,6,2.0,3804,2683,2.5,1,0,3,9,3339,465,1908,0,98042,47.4112,-121.72,967,21309
244,894148,5,4.5,4263,37818,1.5,0,0,3,4,3813,450,1939,0,98162,47.3567,-121.6831,4733,2218
245,1165892,7,2.5,5732,42145,1.5,0,0,3,11,5130,602,1925,0,98153,47.7506,-121.9672,2325,31749
246,577376,7,5.0,2353,35020,2.5,0,0,4,3,2284,69,2006,0,98078,47.1378,-122.1458,4699,36884
247,1075932,1,5.0,6116,30034,3.0,0,0,3,4,5860,256,1921,1991,98137,47.2369,-121.3958,2982,2138
248,1331792,6,2.0,7085,49458,3.0,0,0,4,9,6219,866,1912,0,98123,47.3625,-121.5079,3387,8086
249,962813,2,1.0,5159,35444,2.5,0,0,3,7,4139,1020,1924,0,98140,47.3268,-122.4959,1830,7864
250,428691,4,4.0,1791,23591,2.5,0,2,2,3,1700,91,1970,0,98010,47.4575,-121.8845,3360,19400
251,869706,1,3.0,4081,25957,2.0,0,1,3,6,3488,593,2014,0,98162,47.3806,-122.1705,4196,38580
252,923412,2,1.5,3957,24507,2.0,0,0,1,10,3586,371,1990,0,98076,47.6518,-121.7287,3229,5668
253,1569992,2,4.0,7780,8081,2.0,0,3,4,7,6888,892,1914,1986,98026,47.6376,-121.8968,2154,23967
254,502911,6,1.0,2136,41553,2.0,0,0,3,4,2038,98,1975,0,98035,47.6407,-122.4746,3108,27375
255,1063815,3,4.5,4196,36201,1.0,0,0,3,11,3687,509,1944,0,98077,47.3585,-121.6267,2954,23584
256,731061,3,1.5,3499,36838,1.0,0,0,3,3,2514,985,1996,0,98184,47.3852,-122.1695,3058,6017
257,675170,1,1.5,3652,21913,3.0,0,0,3,3,2684,968,1920,0,98056,47.6043,-122.1877,2850,32623
258,566352,3,1.5,1198,12509,1.0,0,0,3,12,300,898,1988,0,98048,47.1869,-122.4617,3741,25924
259,604473,2,5.0,2660,28912,1.0,0,0,2,7,1699,961,1939,0,98023,47.6963,-121.506,4492,34164
260,973920,3,4.0,4597,19860,2.0,0,0,3,11,4352,245,1946,1988,98065,47.4789,-121.8054,4152,37012
261,1095824,5,4.0,5237,4398,2.0,0,0,3,8,4437,800,1985,0,98008,47.694,-121.9182,3134,13423
262,1379202,3,2.5,6863,8287,2.5,0,3,3,7,5368,1495,1960,0,98117,47.6555,-121.689,4894,17785
263,1172364,2,2.5,6185,20966,2.0,0,0,4,8,5907,278,1913,1988,98141,47.3621,-122.0856,2401,35259
264,562470,6,2.0,1354,31211,2.5,0,0,3,8,581,773,1971,0,98177,47.1711,-121.8166,5241,9480
265,1325748,1,3.0,6355,47268,2.5,0,1,3,11,5503,852,1987,2007,98105,47.7446,-122.2009,4737,29167
266,1506138,4,3.0,7892,6359,1.0,0,0,3,11,7462,430,1966,2014,98138,47.3412,-122.4245,5599,23127
267,1271467,3,3.5,7028,32041,2.0,0,0,3,7,6587,441,1975,2017,98131,47.3616,-121.8264,2254,24499
268,867473,7,2.0,3974,23614,1.0,0,0,2,6,2690,1284,1946,0,98028,47.7363,-122.2346,3951,6185
269,1246155,7,5.0,6257,39656,2.0,0,1,3,3,4979,1278,1985,0,98027,47.7421,-121.5999,5982,25177
270,1483576,2,1.5,5749,48472,1.0,1,2,3,8,4265,1484,1915,1982,98085,47.284,-121.9578,5776,9810
271,1152780,4,5.0,5672,20780,1.0,0,0,3,9,5408,264,1970,0,98011,47.1623,-122.1995,1477,26316
272,853777,4,1.0,2207,25991,1.0,1,0,4,9,1693,514,1917,0,98012,47.1008,-121.77,2757,4210
273,543175,5,3.0,3277,34054,3.0,0,0,4,3,2833,444,1944,0,98007,47.4068,-122.3601,3699,10835
274,1096186,4,2.5,6291,21483,1.0,0,0,3,8,6069,222,1922,0,98170,47.498,-121.5863,3817,19165
275,792836,7,3.0,2233,30574,1.5,0,3,3,10,1472,761,1925,0,98096,47.2892,-121.9574,4856,29630
276,1168763,6,3.5,6035,30727,1.5,0,0,3,5,5844,191,2001,0,98138,47.2818,-121.5248,2596,34861
277,1406191,2,2.5,6890,1353,1.5,1,0,4,3,6333,557,1965,0,98061,47.3497,-122.3343,1627,27058
278,1074037,2,2.5,5431,21530,2.5,0,0,4,9,3968,1463,1901,0,98064,47.2842,-122.0409,5168,11088
279,842907,3,4.0,4010,14054,1.0,0,0,1,6,3204,806,1921,0,98028,47.7009,-122.284,3748,27838
280,536493,3,3.5,702,37943,1.5,0,4,3,7,434,268,2014,0,98154,47.55,-122.4266,804,28586
281,935878,3,4.5,3755,11233,2.5,0,2,4,4,2691,1064,1937,2017,98093,47.6803,-121.3536,597,16309
282,1115028,7,2.0,4718,14332,1.5,0,0,4,9,4068,650,2020,0,98091,47.7023,-121.628,3640,33972
283,984094,7,3.5,4996,42557,2.0,0,1,2,3,4956,40,1941,0,98180,47.4045,-122.1093,4740,9723
284,568948,7,3.5,1266,49224,3.0,1,0,3,6,300,966,1927,0,98132,47.4343,-122.2046,560,23882
285,1044529,7,2.5,4889,30538,1.0,0,0,3,10,3691,1198,1962,0,98106,47.7845,-122.2548,3477,22490
286,728997,7,3.0,2827,15744,3.0,0,0,3,9,2395,432,1916,0,98150,47.6718,-122.4484,3184,38518
287,956456,7,2.5,3431,4218,3.0,0,0,3,9,1959,1472,2014,0,98010,47.6585,-122.3768,1200,25836
288,493058,6,1.5,697,36933,2.0,0,0,3,9,300,397,2011,0,98132,47.5086,-122.3765,5029,16668
289,1390966,7,2.0,7625,48529,2.0,0,0,4,7,6695,930,1981,0,98135,47.4228,-121.7005,3092,1424
290,700166,4,1.5,2430,19798,2.0,0,0,4,13,2108,322,1958,0,98191,47.7262,-121.7864,5021,3096
291,1033913,4,3.5,4082,42571,2.5,0,0,4,12,3183,899,2014,0,98087,47.6632,-121.8182,1739,21717
292,1295099,5,3.5,7395,18811,1.5,0,0,3,5,6092,1303,1901,0,98195,47.4618,-121.6186,998,25932
293,1386856,6,5.0,6787,47973,1.0,0,0,2,12,5670,1117,1998,0,98088,47.2893,-122.1986,5803,14510
294,510827,3,4.0,1108,34324,2.0,0,0,3,9,300,808,1978,0,98111,47.2031,-122.089,591,9515
295,818140,1,1.0,3772,4029,1.0,0,2,3,10,2892,880,1978,0,98158,47.4869,-122.348,5801,9470
296,642745,7,4.5,1647,28044,1.0,0,0,3,9,1308,339,2007,2020,98105,47.3072,-121.7947,2741,31745
297,1111205,5,4.5,4782,40066,1.0,0,0,3,8,4363,419,2015,0,98116,47.285,-121.3805,4468,22206
298,1017133,1,3.0,3897,38727,2.0,0,0,3,11,2669,1228,2008,2011,98076,47.1741,-121.4642,1696,29182
299,910851,4,3.5,3011,20669,2.0,0,0,3,13,2444,567,2018,0,98021,47.1241,-121.834,3340,22170
300,708711,5,5.0,2294,28143,1.5,0,0,3,8,1552,742,1997,0,98176,47.6483,-121.7265,758,13149
301,530010,5,3.0,1159,47936,2.0,1,0,3,7,900,259,1949,0,98017,47.1756,-121.3092,5708,9172
302,804393,2,4.5,3311,20263,2.0,0,0,3,13,2580,731,1914,0,98195,47.722,-121.8792,5186,18268
303,1437422,4,1.5,7598,5988,1.0,0,2,4,8,6919,679,1917,0,98100,47.2496,-121.4553,5164,12869
304,1284759,4,2.0,6551,39189,1.5,0,0,3,12,5869,682,1976,0,98009,47.6318,-121.8992,3127,18766
305,1251817,6,3.0,7046,16937,3.0,0,0,3,6,6036,1010,1937,0,98168,47.6761,-122.4426,1653,6292
306,523871,5,3.5,1869,39435,2.0,0,0,3,8,455,1414,1907,0,98128,47.6548,-121.3784,3577,19003
307,899998,7,4.5,2486,27029,2.0,1,0,3,6,1185,1301,1979,2014,98187,47.711,-122.3657,4716,31031
308,1235021,4,5.0,6130,44413,3.0,0,0,3,7,5235,895,1919,1994,98069,47.3378,-121.655,2837,1624
309,481896,5,2.5,646,34148,1.0,1,0,4,8,300,346,1959,1982,98122,47.7901,-122.2144,3400,29938
310,701978,6,1.0,3719,43011,1.5,0,0,3,3,3239,480,1925,0,98169,47.2957,-121.4188,5744,28565
311,853176,7,4.0,3411,5212,1.0,0,2,3,8,1937,1474,1934,0,98196,47.754,-122.2594,874,16575
312,685392,6,3.5,2234,11915,2.5,0,0,4,8,1944,290,2020,0,98176,47.4062,-122.3319,3593,14721
313,593501,2,2.0,2343,30436,2.0,0,1,3,3,1543,800,1980,0,98189,47.1399,-121.9735,5840,1321
314,410677,7,3.0,988,44471,2.5,0,0,3,9,342,646,1925,2001,98005,47.6494,-121.904,5860,17696
315,856359,5,4.0,3476,12234,2.0,0,0,1,12,3372,104,1917,0,98007,47.6512,-121.5173,5601,11318
316,700374,4,4.0,2459,36552,2.5,0,0,3,7,1059,1400,1943,0,98103,47.2381,-121.5851,1208,10132
317,1228594,4,3.0,6259,28864,3.0,0,0,3,10,6070,189,1906,0,98134,47.6765,-122.1061,5762,26324
318,1431384,5,2.0,7194,3854,2.0,0,0,3,7,5976,1218,2007,0,98157,47.2103,-122.0381,2599,10316
319,775357,5,5.0,2885,26507,2.0,0,3,3,12,2509,376,1934,2002,98179,47.206,-121.808,5347,5629
320,767325,5,3.5,3419,15585,2.5,0,0,4,7,2737,682,1911,0,98028,47.6662,-121.8381,2326,19201
321,1007371,3,2.5,5236,37448,1.5,0,2,3,4,4195,1041,2020,0,98057,47.3032,-121.4655,1380,12440
322,918764,7,2.0,2302,22551,2.5,1,2,3,6,2044,258,2010,0,98063,47.1538,-121.933,1900,14635
323,1381671,4,4.0,7116,4378,2.0,0,0,3,6,6290,826,2012,0,98166,47.7694,-121.4278,847,7405
324,1499691,7,2.0,6565,21784,2.0,1,0,3,12,6194,371,1943,1989,98049,47.4899,-122.2539,1624,28647
325,1421565,6,1.5,6794,16219,1.5,0,0,3,12,5808,986,1940,0,98012,47.4137,-121.4588,5965,14333
326,1347250,4,3.0,6034,42697,1.0,0,2,3,10,5203,831,1953,0,98173,47.4529,-122.1348,5561,32807
327,881947,3,2.0,4561,6084,1.5,0,2,4,5,3593,968,1900,0,98102,47.5693,-121.5529,4515,2368
328,764469,5,3.5,3869,47044,1.0,0,0,3,3,3277,592,1924,0,98045,47.7032,-121.8215,3874,3067
329,1076734,2,1.5,6230,32959,2.0,0,0,3,9,6171,59,1979,0,98133,47.5708,-121.4493,699,1751
330,498065,5,3.5,762,23038,3.0,0,0,3,11,658,104,2020,0,98065,47.6177,-122.2225,3873,33275
331,1405347,5,2.0,6383,32574,3.0,0,2,2,8,4934,1449,2021,0,98163,47.2261,-121.6582,1606,9831
332,1265913,3,1.0,6787,38461,2.5,0,3,4,4,5911,876,1914,0,98163,47.3689,-121.4812,4883,31155
333,1362511,7,1.5,6989,20994,1.5,0,0,3,4,5705,1284,1974,0,98111,47.5094,-121.568,1547,26515
334,310071,4,4.5,1123,27781,1.5,0,0,3,3,300,823,2000,0,98111,47.5336,-121.8208,1797,31930
335,605510,5,4.5,1516,39261,3.0,0,0,4,8,873,643,2002,0,98159,47.2895,-121.6895,1002,8668
336,918255,4,2.0,4143,48253,1.0,0,0,4,10,3877,266,1902,0,98036,47.7825,-122.2642,2409,24663
337,1000006,1,4.0,5476,12973,1.5,0,2,3,3,4521,955,1944,0,98168,47.1827,-122.2402,1294,29410
338,742808,6,3.5,2549,39974,1.0,0,0,4,3,1420,1129,2019,0,98099,47.1786,-122.1793,1847,21720
339,1496564,7,5.0,7540,34175,1.0,0,0,3,3,6121,1419,1944,1993,98168,47.2604,-121.5064,3984,31640
340,1341939,4,2.5,5923,40089,1.0,0,0,3,12,4751,1172,1950,0,98189,47.6277,-122.2991,3218,30393
341,1209623,2,3.5,6897,46280,1.0,0,0,3,7,6618,279,1941,0,98012,47.1256,-122.1413,5750,21878
342,940186,6,1.5,4223,24965,2.5,0,0,2,9,3699,524,1938,0,98013,47.7915,-121.3955,3652,9953
343,987673,2,2.5,5048,26685,2.5,0,1,3,6,4185,863,1919,0,98158,47.7914,-121.5937,4790,11138
344,767631,5,5.0,3608,15726,3.0,0,0,3,3,3583,25,2016,1989,98040,47.2118,-121.6202,1338,19135
345,1290153,6,,5779,30113,2.5,1,0,2,3,5228,551,1986,0,98145,47.3808,-121.9538,3474,6226
346,1059643,4,2.0,4590,11696,1.5,0,0,3,12,3285,1305,1978,0,98073,47.2427,-121.6572,4080,31484
347,1318453,6,1.5,7658,36999,2.5,0,0,3,5,6861,797,1917,0,98103,47.3856,-121.8211,5838,7628
348,769697,5,4.0,2556,33674,1.5,0,0,4,7,1469,1087,2015,0,98150,47.473,-122.4142,1398,26934
349,1365888,3,3.5,7900,35453,1.5,0,0,2,7,7790,110,1938,2012,98056,47.6759,-121.8082,5056,35585
350,1012079,7,2.5,3670,16769,1.0,0,0,3,11,2559,1111,1998,0,98062,47.1251,-121.9573,2673,15857
351,661293,2,5.0,2182,28612,3.0,0,0,3,11,1761,421,1928,0,98057,47.7908,-122.3632,1696,24490
352,1375164,5,1.0,7459,45068,1.0,0,2,3,11,6555,904,1919,0,98143,47.7584,-122.0869,2175,16078
353,693864,3,2.0,2755,25739,1.0,0,0,3,10,2030,725,1941,1997,98093,47.4993,-121.4262,3610,39821
354,949612,6,4.5,1654,36501,2.5,1,0,5,13,300,1354,1978,0,98120,47.4366,-121.5356,3493,31567
355,1172844,6,2.5,4999,23153,2.5,0,0,3,11,3848,1151,1995,0,98054,47.4855,-121.4033,5297,1506
356,1311538,5,2.0,6795,7614,1.5,0,2,4,10,6502,293,1911,2015,98144,47.1129,-121.6395,4266,27143
357,1348856,4,3.0,6697,7532,2.5,0,0,3,10,5525,1172,2011,0,98152,47.6164,-121.7409,1286,34113
358,1250805,6,4.5,3691,15847,2.5,1,0,4,10,2341,1350,1955,0,98080,47.4475,-122.3329,2641,19991
359,641761,4,1.5,2196,2738,2.0,0,0,3,10,1033,1163,2014,0,98115,47.3002,-122.3713,1129,36915
360,903751,4,5.0,4491,27172,1.5,0,0,4,7,3688,803,1911,0,98122,47.4231,-122.2039,1887,13319
361,1318379,7,4.0,5223,39931,1.5,0,2,3,12,4078,1145,1988,2019,98153,47.3048,-122.123,5586,3662
362,915352,4,1.5,5182,7025,2.0,0,3,1,5,4799,383,1952,0,98127,47.59,-121.7716,2500,20126
363,528980,1,4.0,2148,35059,1.5,0,0,3,6,1866,282,1997,1999,98174,47.5301,-121.4472,4815,20269
364,1296212,7,2.5,6039,19537,3.0,0,1,3,11,5276,763,1907,0,98183,47.3717,-121.4311,5340,3155
365,579560,3,2.5,1945,9664,3.0,0,0,3,9,475,1470,1957,0,98112,47.32,-121.6812,4663,19316
366,944295,3,4.0,4699,6395,2.0,0,0,3,11,3733,966,1923,0,98129,47.7146,-121.8113,3832,23705
367,1188967,6,5.0,4423,24000,2.5,0,1,4,13,4230,193,2008,0,98178,47.5776,-122.2067,3222,22148
368,429159,6,1.5,753,13846,3.0,0,0,2,13,300,453,1960,0,98123,47.601,-121.3745,2170,15089
369,1536142,4,2.5,7894,35141,2.0,0,0,3,13,7276,618,1900,0,98178,47.533,-121.6947,4995,37134
370,949013,7,3.0,3683,47795,3.0,0,2,3,9,2664,1019,1988,0,98161,47.1527,-121.8599,1613,39758
371,751461,7,2.5,3057,26607,1.0,0,0,3,10,2852,205,1997,0,98116,47.1415,-122.3753,1671,10858
372,1117945,1,2.5,6092,5566,2.0,0,0,2,5,5454,638,1977,0,98071,47.4004,-121.5089,4727,30682
373,344552,4,1.0,598,12344,1.5,0,0,3,10,535,63,1999,0,98092,47.7513,-122.0812,4691,28628
374,690668,1,3.5,2700,3752,3.0,0,2,1,6,1660,1040,1969,0,98156,47.4673,-121.4193,1398,2361
375,1596479,4,2.5,6480,14604,1.5,1,2,3,8,5022,1458,1944,0,98160,47.7131,-122.2979,5224,38167
376,643617,2,2.0,3461,12443,2.0,0,0,3,3,2333,1128,1908,0,98088,47.1676,-122.4417,2918,20113
377,1344570,2,4.5,6515,20719,3.0,0,2,4,4,5052,1463,2011,0,98008,47.607,-121.9783,608,30311
378,1051585,5,4.0,5473,27016,1.5,0,1,3,9,5246,227,1900,0,98044,47.2717,-122.406,4389,1430
379,1010823,4,3.0,4933,9804,2.5,0,0,3,8,4232,701,1972,0,98096,47.4671,-122.4258,4011,31873
380,1043200,7,2.0,4277,27750,2.5,0,1,3,12,3883,394,1923,0,98028,47.305,-121.6435,872,31538
381,853362,6,3.5,3369,28769,1.0,0,0,3,7,2133,1236,1959,0,98124,47.5986,-122.1911,1141,34909
382,824783,3,2.0,3734,13706,2.0,0,0,3,9,3002,732,2002,0,98112,47.3806,-121.7334,3791,6829
383,845317,5,2.0,4291,6310,1.5,0,0,5,4,3994,297,1981,2014,98195,47.4235,-121.815,1720,31430
384,524139,6,4.0,1456,4932,1.0,0,0,5,12,300,1156,1947,0,98135,47.2717,-122.3311,2049,20207
385,1222689,2,1.0,6300,19727,2.0,0,0,3,6,5280,1020,1938,0,98134,47.297,-122.0371,4640,15955
386,873966,4,1.5,4567,34435,2.5,0,0,3,7,3807,760,1917,0,98045,47.2256,-122.4207,3359,15024
387,330055,5,1.0,660,37916,1.5,0,0,4,10,300,360,2004,0,98014,47.4877,-121.994,5876,12754
388,1258562,4,1.5,6199,19274,3.0,0,0,3,8,4775,1424,1991,0,98173,47.2015,-122.2812,3761,15526
389,1362485,2,1.5,7444,27945,2.5,0,0,3,8,6921,523,1951,0,98187,47.2877,-122.3844,5978,13337
390,1127864,5,5.0,4993,42341,3.0,0,1,3,7,4441,552,1901,0,98168,47.4713,-122.1196,4876,24424
391,800927,2,2.0,1800,2264,3.0,0,2,3,12,379,1421,2000,1987,98083,47.2924,-122.4959,4971,8042
392,1210253,1,1.5,5411,21717,1.5,0,2,5,7,4128,1283,2004,0,98174,47.5119,-121.5907,2521,38739
393,803501,2,2.0,4487,40675,1.5,0,0,4,3,4362,125,1935,0,98059,47.1099,-122.3102,5165,20417
394,546504,7,4.5,2027,2376,3.0,0,1,3,6,1802,225,1947,0,98089,47.7813,-121.749,2193,30623
395,1461843,7,3.0,6515,49568,1.0,0,0,4,11,5794,721,2016,0,98037,47.611,-121.5009,3330,33248
396,1101239,4,2.5,6011,31470,3.0,0,0,3,4,5679,332,1987,0,98082,47.4527,-121.3993,2770,16870
397,1274354,3,4.5,5754,31486,3.0,0,0,4,13,5425,329,1934,0,98196,47.7446,-121.8309,737,12340
398,551309,2,2.5,1718,13203,1.5,0,0,3,8,809,909,1969,0,98065,47.7088,-121.5541,4813,22663
399,1085861,6,2.5,4996,6181,2.0,0,2,3,4,3708,1288,1980,0,98097,47.3566,-121.9543,4133,26171
400,1175538,7,2.0,5235,14137,2.5,0,0,3,11,5065,170,1993,0,98156,47.1813,-121.9118,3977,20055
401,815898,3,2.5,3604,48059,1.5,0,0,3,7,2689,915,2014,0,98041,47.2766,-121.8439,5763,35244
402,884324,1,2.5,3235,47983,1.0,0,2,3,11,3235,0,1971,0,98083,47.2461,-121.6958,747,16592
403,1184217,5,3.5,5055,17477,2.5,0,0,3,12,4180,875,1941,1998,98097,47.625,-121.6961,5956,23943
404,581012,5,2.0,1454,44276,1.5,0,2,5,7,594,860,1973,1996,98015,47.4837,-121.5575,4238,4192
405,1419015,7,3.5,5065,19149,1.5,1,1,4,11,4825,240,1979,0,98087,47.6951,-121.7597,5764,39894
406,801033,3,1.5,3946,19067,2.0,0,0,3,4,3363,583,1937,1992,98167,47.4428,-121.4408,5749,30032
407,556887,7,2.0,1545,43057,1.0,0,0,4,13,945,600,,0,98194,47.6388,-121.6489,5738,39235
408,1604483,5,2.5,7393,23892,1.0,1,0,4,9,7374,19,1930,0,98077,47.3264,-121.3853,3850,39597
409,723699,2,4.5,2193,14953,1.5,0,0,3,10,855,1338,1951,0,98028,47.5215,-121.5995,847,1217
410,1120173,3,2.5,6681,24084,2.0,0,0,3,5,6209,472,1959,0,98159,47.5476,-121.6136,4045,5899
411,1468449,4,3.5,6873,45122,1.5,1,0,4,3,6733,140,1907,0,98140,47.6315,-121.4675,4702,19313
412,893131,2,2.0,3936,8724,3.0,0,3,3,4,2580,1356,1960,2004,98013,47.6596,-121.713,4581,30785
413,523944,2,1.5,1062,43301,3.0,0,2,3,12,376,686,1934,0,98003,47.2936,-122.2845,3488,9415
414,697983,2,1.0,2985,31643,2.0,0,1,3,7,2936,49,1933,0,98063,47.3695,-122.4004,3110,24163
415,1244187,4,2.0,6395,45467,1.5,0,0,3,11,4911,1484,1909,0,98029,47.245,-122.121,2879,37210
416,881521,1,1.5,3854,21908,2.0,0,0,4,7,3464,390,1939,0,98115,47.6235,-121.5227,2460,11520
417,1226697,6,1.5,6670,39667,1.5,0,0,3,3,5592,1078,2007,0,98064,47.2895,-122.474,1918,30376
418,274911,7,4.0,725,7654,1.5,0,0,4,3,300,425,1951,0,98094,47.3737,-122.32,1406,32146
419,1377530,5,1.0,7944,36999,3.0,0,2,4,4,7455,489,1911,0,98076,47.6621,-122.3727,2498,22583
420,1331725,7,3.0,5393,1823,2.5,0,3,3,3,4038,1355,2004,0,98085,47.3379,-122.4554,3984,9544
421,1433342,3,2.5,6927,31311,1.0,0,0,3,10,6658,269,1926,0,98126,47.3041,-121.5277,5005,11965
422,1564933,1,3.0,7522,31693,1.0,1,1,3,4,7161,361,1918,0,98066,47.5558,-122.1645,3850,22979
423,795908,3,3.5,1459,26760,2.0,1,0,3,13,1315,144,1956,0,98116,47.7828,-121.6253,4967,10905
424,1427319,7,2.5,6100,28479,1.0,1,0,4,10,5512,588,1989,0,98178,47.1438,-122.3297,1213,14974
425,1213972,5,2.0,5048,43550,3.0,0,0,3,13,3896,1152,1953,0,98096,47.6844,-122.0093,2032,6249
426,672272,4,4.0,3567,31970,2.5,0,0,4,7,3193,374,1914,0,98145,47.1851,-122.3602,733,27510
427,411349,7,4.5,1315,47082,1.5,0,1,3,3,300,1015,1994,0,98121,47.3414,-122.497,5040,21139
428,1136894,2,2.0,5254,31806,1.5,0,1,4,6,3864,1390,2009,2007,98056,47.3917,-121.7642,5851,25638
429,944916,7,1.5,5142,43422,3.0,0,0,3,4,4605,537,1936,0,98114,47.6031,-121.9228,4628,16465
430,1208177,2,4.5,5811,8825,1.0,0,0,3,8,4614,1197,1960,0,98007,47.7486,-122.0,5230,39052
431,731634,4,2.5,3620,22513,1.5,0,0,3,7,2563,1057,1917,0,98164,47.1714,-122.4056,4279,14599
432,721412,7,3.0,516,30004,1.0,1,1,3,11,300,216,1992,0,98040,47.6214,-121.7942,969,27821
433,1434263,1,2.5,7839,5562,3.0,0,4,3,5,7255,584,1943,0,98001,47.3256,-121.564,5384,18952
434,439750,1,1.5,1743,47879,1.5,0,2,3,7,1181,562,1990,0,98170,47.7313,-122.4193,1873,21200
435,938297,3,3.5,2705,39732,2.0,0,1,3,12,1471,1234,2001,0,98164,47.2948,-122.0038,620,13755
436,686381,4,3.0,3024,25302,2.5,0,0,3,9,2472,552,1983,2019,98113,47.5857,-122.1261,2735,31517
437,516486,1,2.0,1569,26605,1.0,0,0,3,11,1259,310,1920,0,98039,47.2153,-121.4297,2385,1593
438,832978,7,3.0,3944,43553,1.0,0,0,3,5,3021,923,1928,0,98121,47.7706,-122.1848,5281,9678
439,708872,4,4.0,3065,34235,1.0,0,0,4,6,2972,93,2006,0,98129,47.103,-121.3669,4373,2124
440,1164584,5,3.5,6742,29777,1.0,0,2,4,3,6554,188,1914,0,98191,47.263,-121.5059,4787,20251
441,1245427,2,1.5,6364,40891,3.0,0,2,3,4,5718,646,1985,0,98074,47.5732,-122.3798,1489,12686
442,733408,7,3.0,1560,10143,3.0,1,0,3,5,1357,203,1986,0,98075,47.6975,-121.9232,1935,25427
443,784876,2,4.0,2827,32879,3.0,0,0,3,12,2774,53,1967,0,98102,47.7955,-121.7212,2966,3507
444,977109,2,4.0,3920,24225,3.0,0,0,3,9,2421,1499,1987,0,98086,47.2213,-121.7883,636,16629
445,1432324,4,3.5,7140,5296,1.5,0,0,3,9,6169,971,1963,0,98056,47.315,-121.6849,1049,21510
446,162455,4,1.5,801,30627,3.0,0,0,3,3,708,93,1913,0,98159,47.7243,-121.9884,4678,9749
447,1045297,3,4.0,4776,30434,1.5,0,0,3,11,4463,313,1936,0,98001,47.1227,-121.4143,2204,4367
448,452515,2,3.5,1106,42236,2.0,0,3,3,5,747,359,2018,0,98041,47.6133,-122.1756,2863,25250
449,758585,3,1.0,3670,16879,3.0,0,0,3,5,3503,167,1953,0,98139,47.3961,-122.3871,2810,3650
450,373943,2,2.5,1199,24095,2.0,0,0,3,4,300,899,1958,0,98006,47.5822,-121.3264,3761,8553
451,1139843,3,2.5,5588,40202,3.0,0,0,4,5,5191,397,1958,0,98179,47.4674,-121.7176,3085,5816
452,722593,3,3.5,1639,21116,2.0,0,4,4,8,1103,536,1984,0,98192,47.539,-121.709,5075,25540
453,492010,5,2.0,690,21969,2.5,0,2,4,12,300,390,1954,2002,98078,47.5667,-121.519,4378,35366
454,648268,3,3.5,2800,28673,2.0,0,0,3,6,1421,1379,1942,0,98096,47.5419,-121.9943,5181,11648
455,585549,4,4.5,1480,16409,1.5,1,4,2,4,1433,47,1951,0,98148,47.5652,-122.0365,5432,33296
456,807262,3,4.0,3475,40685,1.0,0,0,3,10,2020,1455,1938,0,98117,47.4978,-121.361,4112,28138
457,1441724,2,4.5,6602,21100,2.0,1,0,3,3,5902,700,1976,0,98004,47.5997,-122.0359,543,2178
458,555383,3,5.0,1684,10625,1.0,0,0,3,12,1632,52,1918,0,98167,47.6432,-122.4058,5099,23157
459,781362,1,1.0,3827,8066,2.5,0,0,4,10,3587,240,1955,0,98047,47.6516,-122.1306,5855,34620
460,848182,6,3.5,3894,33567,2.5,0,0,5,4,2990,904,1989,0,98150,47.6975,-121.4518,5458,37806
461,412277,2,2.5,627,41638,1.5,0,3,4,11,300,327,1935,0,98093,47.3215,-122.386,4690,14786
462,660995,1,4.5,2565,35769,1.5,0,1,4,6,1515,1050,1951,0,98042,47.622,-121.64,1558,5577
463,469033,2,2.0,2316,13918,2.0,0,0,3,6,1234,1082,1943,0,98101,47.7627,-122.1803,2445,20223
464,1275698,4,5.0,6354,7587,3.0,0,0,4,9,5145,1209,1945,0,98035,47.3572,-121.6051,2411,14449
465,1460254,6,3.5,7209,28556,2.5,0,0,4,5,6045,1164,1996,0,98153,47.6443,-121.8825,2216,21784
466,592762,6,4.0,1069,49148,1.0,0,0,3,12,300,769,1939,0,98115,47.304,-121.7361,1530,34548
